time,d,e,x_1,x_2
0,0.0398663491421387,-0.0482497997679285,-0.0482497997679285,0.09092530755126
0.1,0.0373807337850785,-0.039207278889962,-0.039207278889962,0.0898639102397899
0.2,0.0021325267491184,-0.0303007825485573,-0.0303007825485573,0.0882138003039574
0.3,0.0196529047417454,-0.0217459750468067,-0.0217459750468067,0.0828821542123561
0.4,0.0437232465798934,-0.0136386790614428,-0.0136386790614428,0.0792447084587086
0.5,0.0433960914814199,-0.00578324029132536,-0.00578324029132536,0.0778176352662491
0.6,0.0368831356390297,0.00191445483880513,0.00191445483880513,0.076095090022327
0.7,0.0189030324203146,0.00939630967661557,0.00939630967661557,0.073514074997428
0.8,0.0239842774499989,0.0165246016167411,0.0165246016167411,0.0690518624951955
0.9,-0.0416259005096791,0.0232317959309846,0.0232317959309846,0.0650889734985797
1,-0.0150000051681504,0.0292227902164172,0.0292227902164172,0.0548179437033102
1.1,0.0237109539109009,0.0343425295275849,0.0343425295275849,0.047630023704986
1.2,0.0198336293712632,0.0389480095968511,0.0389480095968511,0.0444831602721244
1.3,0.00814274139860334,0.04322123358681,0.04322123358681,0.0409922583104539
1.4,-0.0252013098887011,0.0470919432065689,0.0470919432065689,0.0364502427648474
1.5,-0.0198983647576229,0.050354793494875,0.050354793494875,0.0288805090550736
1.6,0.0399332582261967,0.0529086341169628,0.0529086341169628,0.022263257196492
1.7,-0.0164752341044772,0.0551120581397178,0.0551120581397178,0.0217931305517501
1.8,-0.0262439359910653,0.0569904205840641,0.0569904205840641,0.0158378738665254
1.9,0.0107558483380815,0.0582448142360028,0.0582448142360028,0.00932637137782058
2,-0.0370791913803518,0.0590509793966507,0.0590509793966507,0.00682358641717681
2.1,-0.0102964967892816,0.0593820277232932,0.0593820277232932,-0.000112886699026881
2.2,-0.0198250857382088,0.0591765576792008,0.0591765576792008,-0.00394372111577923
2.3,-0.0357774900875643,0.0585573554335115,0.0585573554335115,-0.00837606246944809
2.4,0.0339086113041389,0.057436401985184,0.057436401985184,-0.0139592188847342
2.5,0.0321505468438738,0.0561212380006412,0.0561212380006412,-0.0123544989120837
2.6,-0.0296709478361057,0.0549548101134014,0.0549548101134014,-0.0109826314902707
2.7,-0.0170869037988576,0.0536220516547785,0.0536220516547785,-0.0155998648164698
2.8,0.00403745648431588,0.0519104190708282,0.0519104190708282,-0.0185788020446544
2.9,-0.008936487551993,0.0500197190367136,0.0500197190367136,-0.0192110131842543
3,0.040887941299706,0.0480097647807606,0.0480097647807606,-0.0209481593683037
3.1,-0.0451002568365413,0.0460804025414554,0.0460804025414554,-0.0176667623595114
3.2,0.0411783176559291,0.0440523021184464,0.0440523021184464,-0.0228097681339606
3.3,-0.00208285711278127,0.0419552241804279,0.0419552241804279,-0.0191629426420194
3.4,0.0441575230934791,0.0400028704204534,0.0400028704204534,-0.0198585875013612
3.5,-0.0378966941798517,0.0382135336058817,0.0382135336058817,-0.0159651535650383
3.6,-0.0313696941134017,0.0364030361428279,0.0364030361428279,-0.0201735926813645
3.7,-0.0229771717457242,0.0342246001705989,0.0342246001705989,-0.0233348213100852
3.8,-0.0396036316283074,0.0317887589976066,0.0317887589976066,-0.0253350328598236
3.9,-0.0204510690356969,0.0290858509174896,0.0290858509174896,-0.0286563185680892
4,0.0266201713001106,0.0261638166684001,0.0261638166684001,-0.0297454934931508
4.1,-0.0396977300716636,0.0233734147072746,0.0233734147072746,-0.0260880616067373
4.2,-0.0289207008495346,0.0206182193005152,0.0206182193005152,-0.0289546634517025
4.3,-0.0415438381795616,0.01764691975528,0.01764691975528,-0.0304269357267797
4.4,0.00719448529467485,0.0144800367895596,0.0144800367895596,-0.0328519974165858
4.5,-0.0114571797737217,0.011325218264462,0.011325218264462,-0.0302527423580918
4.6,0.0137613984887152,0.00833688685439174,0.00833688685439174,-0.0294990337144261
4.7,0.0205811541836488,0.00555094817942071,0.00555094817942071,-0.0262399808170234
4.8,-0.019452399810066,0.00311793203649586,0.00311793203649586,-0.0224505955484585
4.9,0.0241484199849723,0.000859856569002822,0.000859856569002822,-0.0226889191070429
5,-0.0399875605664895,-0.00120339134705427,-0.00120339134705427,-0.0186131921690193
5.1,0.0380712141988136,-0.00318241575529865,-0.00318241575529865,-0.0209200446326236
5.2,-0.0448411744793259,-0.00499820489831057,-0.00499820489831057,-0.0154534986572339
5.3,0.040000882949188,-0.00668820995918972,-0.00668820995918972,-0.0182946354174242
5.4,0.0101353920864567,-0.00823397141737393,-0.00823397141737393,-0.012682545062211
5.5,-0.04243974125705,-0.00938243635071848,-0.00938243635071848,-0.0103088346578705
5.6,-0.0450020007227656,-0.0105560695205375,-0.0105560695205375,-0.0131166094471857
5.7,-0.00635051638601682,-0.0120089329052491,-0.0120089329052491,-0.0158915499088875
5.8,0.0186236061739411,-0.0135365954932233,-0.0135365954932233,-0.0146653223084702
5.9,-0.00144458542949668,-0.01482123651572,-0.01482123651572,-0.0110648028557519
6,0.0204859973663954,-0.015854690456885,-0.015854690456885,-0.00961499597064534
6.1,0.0319559724717865,-0.0166396702067076,-0.0166396702067076,-0.00612459909767239
6.2,-0.00526576177404016,-0.0170317484501111,-0.0170317484501111,-0.00177174012956288
6.3,-0.039405255979556,-0.0171860597386471,-0.0171860597386471,-0.00131923352711624
6.4,0.0126531211943865,-0.0174627100238321,-0.0174627100238321,-0.00417340885713427
6.5,0.0382164632433581,-0.0177593754616758,-0.0177593754616758,-0.00178921885273118
6.6,0.015061803054486,-0.0177019544709142,-0.0177019544709142,0.00287496729123887
6.7,0.0260739968671683,-0.0173094971061636,-0.0173094971061636,0.00494332978099609
6.8,-0.0406914294372504,-0.0166657819886963,-0.0166657819886963,0.00788636556951254
6.9,0.0150378270746399,-0.0160659954709465,-0.0160659954709465,0.00415413277072112
7,-0.01316382806806,-0.0155548048974877,-0.0155548048974877,0.00604026888612932
7.1,0.0119279851622203,-0.0150010082540136,-0.0150010082540136,0.0050443291127291
