time,d,e,x_1,x_2
0,0,0.38430312466464,0.38430312466464,-0.302047161465675
0.1,0.00255866494613696,0.35436394023705,0.35436394023705,-0.296560203535332
0.2,0.00486686994007909,0.325036953070586,0.325036953070586,-0.28982496254063
0.3,0.00669867179480948,0.296439320010003,0.296439320010003,-0.281993812227602
0.4,0.00787476098187313,0.268672181441482,0.268672181441482,-0.273234371276358
0.5,0.00828001369734505,0.241819463362343,0.241819463362343,-0.26372304813019
0.6,0.00787476098187313,0.215947387651413,0.215947387651413,-0.253637354474073
0.7,0.00669867179480948,0.191104776475547,0.191104776475547,-0.243147722270185
0.8,0.00486686994007909,0.167324160620467,0.167324160620467,-0.232409611064861
0.9,0.00255866494613696,0.144623624116311,0.144623624116311,-0.221556666900823
1,1.01400922713499e-18,0.123009246436229,0.123009246436229,-0.210695594084147
1.1,-0.00255866494613696,0.102477945756909,0.102477945756909,-0.199903236064295
1.2,-0.00486686994007909,0.0830204879577255,0.0830204879577255,-0.189226147939035
1.3,-0.00669867179480948,0.06462441001728,0.06462441001728,-0.178682701518899
1.4,-0.00787476098187313,0.047276614827872,0.047276614827872,-0.168267518127622
1.5,-0.00828001369734505,0.0309654263886796,0.0309654263886796,-0.157957798435488
1.6,-0.00787476098187313,0.0156819467475045,0.0156819467475045,-0.147720934735811
1.7,-0.00669867179480949,0.0014206238252162,0.0014206238252162,-0.137522667185358
1.8,-0.00486686994007909,-0.0118209842406444,-0.0118209842406444,-0.127334993769085
1.9,-0.00255866494613696,-0.0240431848292501,-0.0240431848292501,-0.117143069189824
2,-2.02801845426997e-18,-0.0352457318078925,-0.0352457318078925,-0.106950428039719
2.1,0.00255866494613696,-0.0454298187776399,-0.0454298187776399,-0.0967820326838793
2.2,0.00486686994007909,-0.0546002524907175,-0.0546002524907175,-0.0866848601253229
2.3,0.00669867179480948,-0.0627675580021932,-0.0627675580021932,-0.0767259837979914
2.4,0.00787476098187313,-0.0699497751738028,-0.0699497751738028,-0.0669883521004789
2.5,0.00828001369734505,-0.0761737377925428,-0.0761737377925428,-0.057564691476644
2.6,0.00787476098187313,-0.0814756786919586,-0.0814756786919586,-0.0485501458549862
2.7,0.00669867179480949,-0.0859010717566813,-0.0859010717566813,-0.0400343882713744
2.8,0.00486686994007909,-0.0895036979339349,-0.0895036979339349,-0.0320939923866961
2.9,0.00255866494613696,-0.0923439998967473,-0.0923439998967473,-0.0247858262996521
3,3.04202768140496e-18,-0.0944868612053255,-0.0944868612053255,-0.0181421310293569
3.1,-0.00255866494613696,-0.0959990037175632,-0.0959990037175632,-0.01216778110013
3.2,-0.00486686994007909,-0.0969462359312785,-0.0969462359312785,-0.00684001095383284
3.3,-0.00669867179480948,-0.0973908010816687,-0.0973908010816687,-0.00211064936853099
3.4,-0.00787476098187313,-0.0973890655812913,-0.0973890655812913,0.00208934167362542
3.5,-0.00828001369734505,-0.0969897565770697,-0.0969897565770697,0.00584345309150077
3.6,-0.00787476098187313,-0.0962329051182569,-0.0962329051182569,0.00924195308467972
3.7,-0.00669867179480949,-0.0951495837939014,-0.0951495837939014,0.0123736869783766
3.8,-0.00486686994007909,-0.0937624513246533,-0.0937624513246533,0.0153181414903316
3.9,-0.00255866494613697,-0.092087038954118,-0.092087038954118,0.0181385369476608
4,-4.05603690853994e-18,-0.0901336421761919,-0.0901336421761919,0.0208766108421873
4.1,0.00255866494613696,-0.087909623334449,-0.087909623334449,0.0235495910605325
4.2,0.00486686994007909,-0.0854218916129582,-0.0854218916129582,0.0261496433123429
4.3,0.00669867179480948,-0.0826793107223333,-0.0826793107223333,0.0286458356318961
4.4,0.00787476098187313,-0.0796947927562451,-0.0796947927562451,0.0309884169953419
4.5,0.00828001369734505,-0.0764868684511588,-0.0764868684511588,0.033114981138236
4.6,0.00787476098187313,-0.0730805763163739,-0.0730805763163739,0.0349579026907574
4.7,0.00669867179480949,-0.0695075806991254,-0.0695075806991254,0.0364523087759408
4.8,0.00486686994007909,-0.0658055051935711,-0.0658055051935711,0.0375437973717493
4.9,0.00255866494613697,-0.06201654542008,-0.06201654542008,0.0381951390930958
5,5.07004613567493e-18,-0.0581854964950779,-0.0581854964950779,0.0383912991205963
