time,d,e,x_1,x_2
0,-0,0.180182850217318,0.180182850217318,0.0386370473146753
0.1,-0.00558256390958342,0.183454454079458,0.183454454079458,0.0269239511838731
0.2,-0.0106186675676869,0.185566179882002,0.185566179882002,0.0154460158817846
0.3,-0.0146153420596579,0.186546091321398,0.186546091321398,0.00429276608726705
0.4,-0.0171813650397536,0.186433179775107,0.186433179775107,-0.00640737894562343
0.5,-0.0180655563001489,0.185280577311672,0.185280577311672,-0.0165004827357359
0.6,-0.0171813650397536,0.183157290933203,0.183157290933203,-0.0258232403017468
0.7,-0.0146153420596579,0.180148262250813,0.180148262250813,-0.0342202912953874
0.8,-0.0106186675676869,0.176352723293234,0.176352723293234,-0.0415609774162629
0.9,-0.00558256390958342,0.171880988430756,0.171880988430756,-0.0477538792674549
1,-2.21239256977937e-18,0.166849977885021,0.166849977885021,-0.0527576861108028
1.1,0.00558256390958341,0.161377894765068,0.161377894765068,-0.0565873119192461
1.2,0.0106186675676869,0.155578562638032,0.155578562638032,-0.0593146374597429
1.3,0.0146153420596579,0.149555965978968,0.149555965978968,-0.0610637852183908
1.4,0.0171813650397536,0.143399517987195,0.143399517987195,-0.062001370198422
1.5,0.0180655563001489,0.13718051095281,0.13718051095281,-0.0623226624863354
1.6,0.0171813650397536,0.130950090389511,0.130950090389511,-0.062234998740449
1.7,0.0146153420596579,0.124738946674267,0.124738946674267,-0.0619400501259395
1.8,0.0106186675676869,0.118558751386745,0.118558751386745,-0.0616166672300664
1.9,0.00558256390958342,0.112405196225289,0.112405196225289,-0.0614059670738049
2,4.42478513955874e-18,0.106262336866705,0.106262336866705,-0.0614001089117858
2.1,-0.00558256390958341,0.100107817657943,0.100107817657943,-0.0616358454581865
2.2,-0.0106186675676869,0.0939184679617254,0.0939184679617254,-0.0620934697330515
2.3,-0.0146153420596579,0.0876757256543029,0.0876757256543029,-0.0627012505469524
2.4,-0.0171813650397536,0.0813703611521723,0.0813703611521723,-0.0633449133327779
2.5,-0.0180655563001489,0.0750060446786076,0.0750060446786076,-0.0638812300869667
2.6,-0.0171813650397536,0.068601413486319,0.068601413486319,-0.0641543808495129
2.7,-0.0146153420596579,0.0621904432732048,0.0621904432732048,-0.0640134787160355
2.8,-0.0106186675676869,0.0558210946270493,0.0558210946270493,-0.0633295373067074
2.9,-0.00558256390958342,0.0495523747079131,0.0495523747079131,-0.0620102149825934
3,-6.6371777093381e-18,0.0434501099481586,0.0434501099481586,-0.0600108884793662
3.1,0.00558256390958341,0.037581852094966,0.037581852094966,-0.057340968644242
3.2,0.0106186675676869,0.0320114250555733,0.0320114250555733,-0.0540648373729568
3.3,0.0146153420596579,0.026793655401572,0.026793655401572,-0.0502973119938714
3.4,0.0171813650397536,0.0219698115845,0.0219698115845,-0.0461940796346559
3.5,0.0180655563001489,0.0175642076573797,0.0175642076573797,-0.0419380370379602
3.6,0.0171813650397536,0.0135823133690614,0.0135823133690614,-0.0377228726148262
3.7,0.0146153420596579,0.0100105650561259,0.0100105650561259,-0.0337354979545859
3.8,0.0106186675676869,0.00681790523712564,0.00681790523712564,-0.0301390490766761
3.9,0.00558256390958343,0.00395890951995851,0.00395890951995851,-0.0270581223461752
4,8.84957027911747e-18,0.00137820394047415,0.00137820394047415,-0.0245676916011955
4.1,-0.00558256390958341,-0.000984250616735216,-0.000984250616735216,-0.0226867930334515
4.2,-0.0106186675676869,-0.00318751532308184,-0.00318751532308184,-0.0213775979644194
4.3,-0.0146153420596579,-0.00528421536473115,-0.00528421536473115,-0.0205499665240437
4.4,-0.0171813650397536,-0.00731579280597041,-0.00731579280597041,-0.0200710389678232
4.5,-0.0180655563001489,-0.00930892687830878,-0.00930892687830878,-0.0197789284565797
4.6,-0.0171813650397536,-0.0112734642187513,-0.0112734642187513,-0.0194991778221958
4.7,-0.0146153420596579,-0.0132020540709254,-0.0132020540709254,-0.0190623724356179
4.8,-0.0106186675676869,-0.0150715168774811,-0.0150715168774811,-0.0183211882511611
4.9,-0.00558256390958343,-0.0168458053354151,-0.0168458053354151,-0.0171652094903976
5,-1.10619628488968e-17,-0.0184802614331087,-0.0184802614331087,-0.0155320688291929
5.1,0.00558256390958338,-0.0199267464632578,-0.0199267464632578,-0.0134138229856506
5.2,0.0106186675676869,-0.0211391358924948,-0.0211391358924948,-0.01085794303361
5.3,0.0146153420596579,-0.0220786355958911,-0.0220786355958911,-0.00796282593018345
5.4,0.0171813650397536,-0.0227183937933425,-0.0227183937933425,-0.00486827004556919
5.5,0.0180655563001489,-0.0230469523081922,-0.0230469523081922,-0.00174185042361704
