time,d,e,x_1,x_2
0,-0.0130010750333967,-0.239720255053847,-0.239720255053847,-0.00226135787619974
0.1,-0.0211879449947649,-0.239417288588817,-0.239417288588817,0.00817895005783741
0.2,-0.0187742962188551,-0.238152381732749,-0.238152381732749,0.0169911434579386
0.3,0.00202184994155602,-0.236032618772134,-0.236032618772134,0.0252759803560823
0.4,-0.00543937820710922,-0.233021246621171,-0.233021246621171,0.0347993821720979
0.5,0.0247368602694289,-0.229139038916934,-0.229139038916934,0.0427069799741004
0.6,-0.0244996198348326,-0.224360079895938,-0.224360079895938,0.052699139924592
0.7,-0.0277358020702468,-0.218872906297009,-0.218872906297009,0.0569420313945286
0.8,-0.00358823972076899,-0.213007416302201,-0.213007416302201,0.0602744555713521
0.9,-0.0341294469889971,-0.206718673593814,-0.206718673593814,0.0653799167310849
1,-0.0385408238240154,-0.200103638414243,-0.200103638414243,0.0668461124055654
1.1,0.0344140849888999,-0.193385382486697,-0.193385382486697,0.0674549042743732
1.2,0.00123533727660377,-0.186269925913475,-0.186269925913475,0.0746983480581399
1.3,-0.00606045242523076,-0.178637727690764,-0.178637727690764,0.077840123378203
1.4,-0.029329604537533,-0.170757926640226,-0.170757926640226,0.0796658891526024
1.5,-0.00173601634399323,-0.162835241231852,-0.162835241231852,0.0787342211629251
1.6,-0.0252532739326989,-0.154886994179994,-0.154886994179994,0.0801456656396677
1.7,0.0128811283430634,-0.146937021939179,-0.146937021939179,0.0788054022058134
1.8,0.0295020055778983,-0.138949484611852,-0.138949484611852,0.0808515001410424
1.9,-0.00140505113476812,-0.130704012144085,-0.130704012144085,0.0839479500718075
2,0.0399843097498204,-0.122331704179708,-0.122331704179708,0.0834352776538193
2.1,-0.0234180267957913,-0.113827547146034,-0.113827547146034,0.0865356558428466
2.2,0.0272193001351313,-0.105354970368118,-0.105354970368118,0.0828938370543484
2.3,0.0145891608630077,-0.0970062508999793,-0.0970062508999793,0.0839962811341005
2.4,-0.00310223734757813,-0.0886334618751222,-0.0886334618751222,0.0833977091881406
2.5,-0.022872672739562,-0.0804246356297514,-0.0804246356297514,0.0807457717185158
2.6,0.00696123270116496,-0.0725866657958166,-0.0725866657958166,0.0760114383024392
2.7,-0.00895401746770799,-0.0650771729928138,-0.0650771729928138,0.0741407836700204
2.8,-0.0224785145902334,-0.0578430481360593,-0.0578430481360593,0.0705295827331725
2.9,0.0177150428086158,-0.0510391197341291,-0.0510391197341291,0.0655585713539582
3,0.0203870456958214,-0.0445334555066025,-0.0445334555066025,0.0645144234015982
3.1,0.0348440199224107,-0.0381308821276865,-0.0381308821276865,0.0634972537202339
3.2,0.0229474214128816,-0.0317711974567915,-0.0317711974567915,0.063641519898202
3.3,0.00848179851285199,-0.0254710408593495,-0.0254710408593495,0.0623266446925418
3.4,-0.00309389766024475,-0.0193828849443054,-0.0193828849443054,0.0594244385634296
3.5,0.0223886707168829,-0.0136445703866272,-0.0136445703866272,0.0553483850591464
3.6,0.0413388315053645,-0.00818759120455462,-0.00818759120455462,0.0537668137006786
3.7,-0.024126420150187,-0.00280352632301497,-0.00280352632301497,0.0538682650049924
3.8,0.0188913371602726,0.00225854022166414,0.00225854022166414,0.0474169062627502
3.9,0.0245786440677536,0.00689817817682234,0.00689817817682234,0.0453645563999863
4,-0.0157797098085937,0.0113571307303196,0.0113571307303196,0.0437982232938566
4.1,0.026731617993232,0.0154583902965209,0.0154583902965209,0.0382665517110797
4.2,0.0115839981505088,0.0192254071048463,0.0192254071048463,0.0370585016816321
4.3,-0.0163085840628191,0.0227935263422951,0.0227935263422951,0.0343107878173732
4.4,-0.0309663649863819,0.0259533533717359,0.0259533533717359,0.0289311542452477
4.5,0.0288678813112081,0.0285175704306358,0.0285175704306358,0.0224186574562155
4.6,-0.0310487067215663,0.0307414174601701,0.0307414174601701,0.0220447374082771
4.7,-0.0207183019158926,0.0326323165387377,0.0326323165387377,0.015840218915078
4.8,0.00543173842529881,0.0339731089237804,0.0339731089237804,0.0110286143532134
4.9,0.0201699728545881,0.0349758857448981,0.0349758857448981,0.00904501536399085
5,-0.0150189775409889,0.0358574830726996,0.0358574830726996,0.00858570916916416
5.1,0.0149746025987363,0.0365215560124948,0.0365215560124948,0.00474147534094975
5.2,0.0407598329554022,0.0369608591366114,0.0369608591366114,0.00405014466287401
5.3,0.0314824055345586,0.0374582122385444,0.0374582122385444,0.00586852632000847
5.4,-0.0180762881755817,0.0380838083910241,0.0380838083910241,0.00662805588162475
5.5,-0.0211792250929131,0.0385395998016983,0.0385395998016983,0.00253850477820062
5.6,0.00942251635541734,0.0385864820043062,0.0385864820043062,-0.00154677770092413
5.7,0.0106991665359192,0.0383899099185814,0.0383899099185814,-0.00237202203319179
5.8,-0.00358113099355438,0.0381207863422724,0.0381207863422724,-0.00299983550043551
5.9,-0.0113806551202262,0.0377225261204723,0.0377225261204723,-0.00493623003507618
6,0.0153115622235836,0.0371013313683204,0.0371013313683204,-0.0074489831213508
