time,d,e,x_1,x_2
0,0,0.23632295876078,0.23632295876078,-0.27346785497752
0.1,0.0135875371693866,0.209488218166416,0.209488218166416,-0.263141038439963
0.2,0.0258450315306955,0.183776545326541,0.183776545326541,-0.251039522643639
0.3,0.0355726341328567,0.159349148043865,0.159349148043865,-0.237485595982491
0.4,0.041818139456978,0.136330054222148,0.136330054222148,-0.222898959305614
0.5,0.0439701939269401,0.114798053713791,0.114798053713791,-0.207763440734621
0.6,0.041818139456978,0.0947823096426488,0.0947823096426488,-0.192587011248222
0.7,0.0355726341328567,0.0762621111660634,0.0762621111660634,-0.177859012003889
0.8,0.0258450315306955,0.0591708344304761,0.0591708344304761,-0.164008779571793
0.9,0.0135875371693866,0.0434037665125982,0.0434037665125982,-0.151369720518323
1,5.38479572505156e-18,0.0288290687654862,0.0288290687654862,-0.140152355287694
1.1,-0.0135875371693866,0.0153008482605126,0.0153008482605126,-0.130428975119726
1.2,-0.0258450315306955,0.00267309907090678,0.00267309907090678,-0.122131420583787
1.3,-0.0355726341328567,-0.00918681074665819,-0.00918681074665819,-0.115062207324679
1.4,-0.041818139456978,-0.0203863870262958,-0.0203863870262958,-0.108917919398603
1.5,-0.0439701939269401,-0.0309991039603418,-0.0309991039603418,-0.103322590895125
1.6,-0.041818139456978,-0.0410591793647849,-0.0410591793647849,-0.0978678198334499
1.7,-0.0355726341328567,-0.0505605058518915,-0.0505605058518915,-0.0921557002008131
1.8,-0.0258450315306955,-0.0594598074983486,-0.0594598074983486,-0.0858403828951727
1.9,-0.0135875371693866,-0.0676836793338181,-0.0676836793338181,-0.0786642111788575
2,-1.07695914501031e-17,-0.0751387883121881,-0.0751387883121881,-0.0704849078513544
2.1,0.0135875371693866,-0.0817242064209455,-0.0817242064209455,-0.061291167677433
2.2,0.0258450315306955,-0.0873446393722729,-0.0873446393722729,-0.0512051438866612
2.3,0.0355726341328566,-0.0919232281760869,-0.0919232281760869,-0.0404716006693709
2.4,0.041818139456978,-0.0954126442433346,-0.0954126442433346,-0.029434808939001
2.5,0.0439701939269401,-0.0978033672555594,-0.0978033672555594,-0.0185054624415742
2.6,0.041818139456978,-0.0991283123534935,-0.0991283123534935,-0.00812086813021596
2.7,0.0355726341328567,-0.0994633320901167,-0.0994633320901167,0.00129767702737724
2.8,0.0258450315306955,-0.0989235239245373,-0.0989235239245373,0.00938613540588285
2.9,0.0135875371693866,-0.0976556861193638,-0.0976556861193638,0.0158735515576494
3,1.61543871751547e-17,-0.0958276434024513,-0.0958276434024513,0.0206089273154906
3.1,-0.0135875371693866,-0.0936154716088958,-0.0936154716088958,0.0235765041559594
3.2,-0.0258450315306955,-0.0911898575914041,-0.0911898575914041,0.0248979429743047
3.3,-0.0355726341328566,-0.0887029167029902,-0.0887029167029902,0.0248211744126223
3.4,-0.041818139456978,-0.0862767466920095,-0.0862767466920095,0.0236969981121709
3.5,-0.0439701939269401,-0.0839948281573647,-0.0839948281573647,0.0219457089598212
3.6,-0.041818139456978,-0.0818971043014797,-0.0818971043014797,0.0200170051277794
3.7,-0.0355726341328567,-0.079979213743065,-0.079979213743065,0.0183470908518127
3.8,-0.0258450315306955,-0.0781959447480683,-0.0781959447480683,0.0173171620282771
3.9,-0.0135875371693866,-0.0764685670879238,-0.0764685670879238,0.0172173278984219
4,-2.15391829002062e-17,-0.0746953191823322,-0.0746953191823322,0.0182194905225171
4.1,0.0135875371693866,-0.0727640202839889,-0.0727640202839889,0.0203618274563989
4.2,0.0258450315306954,-0.0705655703539774,-0.0705655703539774,0.0235463878033719
4.3,0.0355726341328566,-0.0680070142321818,-0.0680070142321818,0.0275500287473644
4.4,0.041818139456978,-0.0650228901499136,-0.0650228901499136,0.0320476143717498
4.5,0.0439701939269401,-0.0615837513099909,-0.0615837513099909,0.0366451988019248
4.6,0.041818139456978,-0.0577010266621116,-0.0577010266621116,0.0409199389178891
4.7,0.0355726341328567,-0.0534277459753408,-0.0534277459753408,0.0444628236789156
4.8,0.0258450315306955,-0.0488550597171404,-0.0488550597171404,0.0469200319137858
4.9,0.0135875371693866,-0.0441048964067696,-0.0441048964067696,0.0480288651927766
5,2.69239786252578e-17,-0.0393194786765684,-0.0393194786765684,0.0476447339187371
5.1,-0.0135875371693865,-0.0346487271925322,-0.0346487271925322,0.0457565510239753
5.2,-0.0258450315306954,-0.0302367887162065,-0.0302367887162065,0.0424890228628469
5.3,-0.0355726341328567,-0.0262090106596724,-0.0262090106596724,0.0380916099244382
5.4,-0.041818139456978,-0.0226606410709935,-0.0226606410709935,0.0329152352624776
5.5,-0.0439701939269401,-0.0196483643405768,-0.0196483643405768,0.0273790182808304
5.6,-0.041818139456978,-0.0171855055497679,-0.0171855055497679,0.0219302882831643
5.7,-0.0355726341328566,-0.0152413774444742,-0.0152413774444742,0.0170017903812274
5.8,-0.0258450315306955,-0.0137448386461368,-0.0137448386461368,0.0129702715296568
5.9,-0.0135875371693867,-0.0125917195924614,-0.0125917195924614,0.0101204996803612
6,-3.23087743503094e-17,-0.0116553941742027,-0.0116553941742027,0.00861823751901642
6.1,0.0135875371693866,-0.0107994671567696,-0.0107994671567696,0.00849481599012997
6.2,0.0258450315306954,-0.00989134038571354,-0.00989134038571354,0.00964481760971319
6.3,0.0355726341328566,-0.00881533474664002,-0.00881533474664002,0.0118370965281658
6.4,0.041818139456978,-0.00748408830579323,-0.00748408830579323,0.0147380570334283
6.5,0.0439701939269401,-0.00584711974566957,-0.00584711974566957,0.0179449124453998
6.6,0.041818139456978,-0.00389572362002992,-0.00389572362002992,0.0210256695863561
6.7,0.0355726341328567,-0.00166372293160401,-0.00166372293160401,0.0235619258318636
6.8,0.0258450315306955,0.000775990053979328,0.000775990053979328,0.0251902905803201
6.9,0.0135875371693866,0.00331878168561388,0.00331878168561388,0.025638377762587
7,3.76935700753609e-17,0.00583875185887221,0.00583875185887221,0.0247518475533379
7.1,-0.0135875371693865,0.00820132645169938,0.00820132645169938,0.0225098517125539
7.2,-0.0258450315306954,0.0102767305868019,0.0102767305868019,0.019027372204662
7.3,-0.0355726341328567,0.0119530199806418,0.0119530199806418,0.0145442257917032
7.4,-0.041818139456978,0.0131473910612028,0.0131473910612028,0.0094018125825936
7.5,-0.0439701939269401,0.0138146591926957,0.0138146591926957,0.00400988627330327
7.6,-0.041818139456978,0.0139520717246706,0.0139520717246706,-0.00119339940680879
7.7,-0.0355726341328566,0.0135999815326456,0.0135999815326456,-0.00578425533251803
7.8,-0.0258450315306955,0.0128383120997904,0.0128383120997904,-0.00939464481300239
7.9,-0.0135875371693867,0.0117791573217555,0.0117791573217555,-0.0117482414921483
8,-4.30783658004125e-17,0.010556237756107,0.010556237756107,-0.0126874357213349
8.1,0.0135875371693866,0.0093122429290705,0.0093122429290705,-0.012188744058935
8.2,0.0258450315306954,0.00818529641610303,0.00818529641610303,-0.0103651117548904
8.3,0.0355726341328566,0.00729586645571446,0.00729586645571446,-0.0074548811128044
8.4,0.041818139456978,0.00673540141482911,0.00673540141482911,-0.00379850389306229
8.5,0.0439701939269401,0.00655780075055473,0.00655780075055473,0.000194724341108867
8.6,0.041818139456978,0.00677455471792164,0.00677455471792164,0.00408665326637065
8.7,0.0355726341328567,0.00735402710889718,0.00735402710889718,0.0074530773814885
8.8,0.0258450315306955,0.00822494991229325,0.00822494991229325,0.00992515811192446
8.9,0.0135875371693866,0.00928378663967591,0.00928378663967591,0.0112254152010133
9,4.8463161525464e-17,0.0104052425123414,0.0104052425123414,0.0111947656895333
9.1,-0.0135875371693865,0.0114548918037147,0.0114548918037147,0.00980796504926336
9.2,-0.0258450315306954,0.0123026855194281,0.0123026855194281,0.00717594025172677
9.3,-0.0355726341328567,0.0128360165472705,0.0128360165472705,0.00353478759837915
9.4,-0.041818139456978,0.0129710628442377,0.0129710628442377,-0.000777486579980945
9.5,-0.0439701939269401,0.0126612978962659,0.0126612978962659,-0.00535420449848932
9.6,-0.041818139456978,0.0119023350774225,0.0119023350774225,-0.00975998013636008
9.7,-0.0355726341328566,0.0107326314963914,0.0107326314963914,-0.0135734942762139
9.8,-0.0258450315306955,0.0092299823114282,0.0092299823114282,-0.0164288933668268
9.9,-0.0135875371693867,0.00750414863793316,0.00750414863793316,-0.0180517589851121
10,-5.38479572505156e-17,0.00568634072203068,0.00568634072203068,-0.0182861262035568
10.1,0.0135875371693866,0.00391658595415506,0.00391658595415506,-0.0171099054264478
10.2,0.0258450315306953,0.00233021840927494,0.00233021840927494,-0.0146371974676909
10.3,0.0355726341328566,0.00104481265158116,0.00104481265158116,-0.0111072746824547
10.4,0.041818139456978,0.000148841108086961,0.000148841108086961,-0.00686130624125933
10.5,0.0439701939269401,-0.000306834350609679,-0.000306834350609679,-0.00230910537880318
10.6,0.041818139456978,-0.000313803372754507,-0.000313803372754507,0.00211084677862295
10.7,0.0355726341328567,9.31936605188242e-05,9.31936605188242e-05,0.00597418801713812
10.8,0.0258450315306955,0.000839777071096229,0.000839777071096229,0.00891208450789163
10.9,0.0135875371693866,0.00181930673198718,0.00181930673198718,0.0106472097619378
11,2.15446262399318e-16,0.00290340654452999,0.00290340654452999,0.0110207714138674
11.1,-0.0135875371693865,0.00395460486513341,0.00395460486513341,0.0100079404398868
11.2,-0.0258450315306954,0.00483985409367755,0.00483985409367755,0.00772017262721518
11.3,-0.0355726341328567,0.00544360658898353,0.00544360658898353,0.00439419515246659
11.4,-0.041818139456978,0.00567916751473615,0.00567916751473615,0.000368736404119837
11.5,-0.0439701939269401,0.00549721389012959,0.00549721389012959,-0.00394872307141105
11.6,-0.041818139456978,0.00489064651285711,0.00489064651285711,-0.00812192384857485
11.7,-0.0355726341328566,0.00389530038491695,0.00389530038491695,-0.011728612288481
11.8,-0.0258450315306956,0.00258644466650119,0.00258644466650119,-0.0144019485810772
