time,d,e,x_1,x_2
0,-0.0292468025819118,0.162962659085151,0.162962659085151,-0.283922273970881
0.1,-0.00537520134093594,0.135160218180719,0.135160218180719,-0.272053127302492
0.2,0.037937186500373,0.108681356907911,0.108681356907911,-0.257497532370332
0.3,-0.023015457527937,0.0838754426556899,0.0838754426556899,-0.238665154977768
0.4,-0.032907133315157,0.0606415935766508,0.0606415935766508,-0.22598726439661
0.5,-0.000574123768967027,0.0386335299663418,0.0386335299663418,-0.214148471601893
0.6,0.0411458940047972,0.0179732138512205,0.0179732138512205,-0.199086523442962
0.7,-0.0138825950247658,-0.000987443649959917,-0.000987443649959917,-0.180220190981497
0.8,0.0121902017273169,-0.0183581662079108,-0.0183581662079108,-0.167222816262233
0.9,-0.00931665168594128,-0.0343116447830586,-0.0343116447830586,-0.151917890607937
1,-0.0194269329569261,-0.0488613301626973,-0.0488613301626973,-0.139125152511881
1.1,-0.0375557680263877,-0.0621964000104291,-0.0621964000104291,-0.127618551999656
1.2,0.0184373149117646,-0.0744823394836594,-0.0744823394836594,-0.118124452612659
1.3,0.016465391321326,-0.0855541795623764,-0.0855541795623764,-0.10341620748238
1.4,-0.0338912825581062,-0.0951963206867421,-0.0951963206867421,-0.0895314074783916
1.5,-0.0176365602484,-0.103726814955193,-0.103726814955193,-0.08111955683547
1.6,0.00596103882997899,-0.111349689095394,-0.111349689095394,-0.0714039526612194
1.7,0.021718706262603,-0.117906219842984,-0.117906219842984,-0.0598264024078935
1.8,0.0436562470757182,-0.123258368925706,-0.123258368925706,-0.0473384944740551
1.9,0.0400404111780738,-0.127291571587857,-0.127291571587857,-0.033476783433782
2,-0.0112279377676637,-0.130001494173457,-0.130001494173457,-0.0208672236675992
2.1,-0.0226845855233228,-0.131743532094172,-0.131743532094172,-0.0140499209262135
2.2,-0.0286196329915157,-0.132882465021704,-0.132882465021704,-0.00878939134082655
2.3,-0.0431312750303492,-0.133542373932379,-0.133542373932379,-0.00446100306624178
2.4,-0.0128163492411832,-0.133855677640033,-0.133855677640033,-0.00183744318070736
2.5,-0.031970105372485,-0.133768741794382,-0.133768741794382,0.00350420933868916
2.6,-0.0285683675619118,-0.133262314532862,-0.133262314532862,0.00657911456693912
2.7,0.0404586753811329,-0.132445296279744,-0.132445296279744,0.00971265906893351
2.8,0.0389949048697932,-0.130993395779096,-0.130993395779096,0.0191869209846387
2.9,0.0167933461992619,-0.128642391905226,-0.128642391905226,0.0277000500536227
3,-0.0309378411728612,-0.125587701546845,-0.125587701546845,0.0332937152777188
3.1,-0.0211015676684617,-0.122235636989278,-0.122235636989278,0.0337140380150462
3.2,-0.0303192280104594,-0.118803493020912,-0.118803493020912,0.034884631964509
3.3,-0.042015077329588,-0.115312160810505,-0.115312160810505,0.0349125462746244
3.4,-0.0445854150536838,-0.111883571675155,-0.111883571675155,0.0336475333738762
3.5,-0.00615062964692668,-0.108597309259337,-0.108597309259337,0.0320713471389901
3.6,-0.037978354671577,-0.105283324305306,-0.105283324305306,0.0341529792846049
3.7,0.0284449990395584,-0.101932430928737,-0.101932430928737,0.0328542817926325
